Worker ID,Date,Raw Effort,Application,Repo,Task id
,04/07/2015,511.2,Application 19,Repo 77,
,05/07/2015,111.03,Application 19,Repo 77,
,06/07/2015,86.9,Application 19,Repo 77,
,07/07/2015,137.63,Application 19,Repo 77,
,11/07/2015,209.17,Application 19,Repo 77,
,12/07/2015,184.88,Application 19,Repo 77,
,13/07/2015,33.03,Application 19,Repo 77,
,14/07/2015,31.8,Application 19,Repo 77,
,15/07/2015,42.96,Application 19,Repo 77,
,16/07/2015,12.6,Application 19,Repo 77,
,18/07/2015,6.31,Application 19,Repo 77,
,19/07/2015,11.68,Application 19,Repo 77,
,20/07/2015,6.21,Application 19,Repo 77,
,21/07/2015,93.72,Application 19,Repo 77,
,23/07/2015,5.14,Application 19,Repo 77,
,24/07/2015,98.47,Application 19,Repo 77,
,25/07/2015,360.26,Application 19,Repo 77,
,27/07/2015,6.48,Application 19,Repo 77,
,28/07/2015,13.62,Application 19,Repo 77,
,29/07/2015,51.73,Application 19,Repo 77,
,30/07/2015,26.74,Application 19,Repo 77,
,02/08/2015,73.76,Application 19,Repo 77,
,03/08/2015,238.03,Application 19,Repo 77,
,07/08/2015,270.02,Application 19,Repo 77,
,08/08/2015,257.01,Application 19,Repo 77,
,09/08/2015,143.47,Application 19,Repo 77,
,10/08/2015,113.4,Application 19,Repo 77,
,11/08/2015,86.78,Application 19,Repo 77,
,12/08/2015,14.05,Application 19,Repo 77,
,15/08/2015,96.96,Application 19,Repo 77,
,16/08/2015,45.91,Application 19,Repo 77,
,18/08/2015,83.3,Application 19,Repo 77,
,19/08/2015,132.02,Application 19,Repo 77,
,21/08/2015,63.84,Application 19,Repo 77,
,22/08/2015,337.94,Application 19,Repo 77,
,23/08/2015,14,Application 19,Repo 77,
,24/08/2015,121.57,Application 19,Repo 77,
,25/08/2015,49.38,Application 19,Repo 77,
,26/08/2015,0.01,Application 19,Repo 77,
,27/08/2015,191.62,Application 19,Repo 77,
,28/08/2015,150.06,Application 19,Repo 77,
,29/08/2015,283.79,Application 19,Repo 77,
,31/08/2015,41.12,Application 19,Repo 77,
,01/09/2015,61.76,Application 19,Repo 77,
,02/09/2015,19.17,Application 19,Repo 77,
,03/09/2015,38.13,Application 19,Repo 77,
,09/09/2015,338.9,Application 19,Repo 77,
,10/09/2015,10.76,Application 19,Repo 77,
,12/09/2015,136.55,Application 19,Repo 77,
,14/09/2015,41.91,Application 19,Repo 77,
,15/09/2015,161.75,Application 19,Repo 77,
,16/09/2015,62.56,Application 19,Repo 77,
,17/09/2015,37.39,Application 19,Repo 77,
,18/09/2015,126.68,Application 19,Repo 77,
,19/09/2015,235.43,Application 19,Repo 77,
,20/09/2015,14.2,Application 19,Repo 77,
,21/09/2015,20.47,Application 19,Repo 77,
,23/09/2015,73.8,Application 19,Repo 77,
,24/09/2015,123,Application 19,Repo 77,
,25/09/2015,185.63,Application 19,Repo 77,
,27/09/2015,13.92,Application 19,Repo 77,
,28/09/2015,11.99,Application 19,Repo 77,
,30/09/2015,55.34,Application 19,Repo 77,
,01/07/2015,2.86,Application 19,Repo 78,
,06/07/2015,10.21,Application 19,Repo 78,
,10/07/2015,15.76,Application 19,Repo 78,
,13/07/2015,15.51,Application 19,Repo 78,
,15/07/2015,9.52,Application 19,Repo 78,
,22/07/2015,2.69,Application 19,Repo 78,
,24/07/2015,4.34,Application 19,Repo 78,
,28/07/2015,39.15,Application 19,Repo 78,
,03/08/2015,20.6,Application 19,Repo 78,
,04/08/2015,8.81,Application 19,Repo 78,
,06/08/2015,4.06,Application 19,Repo 78,
,07/08/2015,4.85,Application 19,Repo 78,
,08/08/2015,11.9,Application 19,Repo 78,
,18/08/2015,5.27,Application 19,Repo 78,
,19/08/2015,9.01,Application 19,Repo 78,
,26/08/2015,15.07,Application 19,Repo 78,
,15/09/2015,24.35,Application 19,Repo 78,
,17/09/2015,35.42,Application 19,Repo 78,
,29/09/2015,5.42,Application 19,Repo 78,
,01/07/2015,61.11,Application 4,Repo 79,
,02/07/2015,137.91,Application 4,Repo 79,
,03/07/2015,97.58,Application 4,Repo 79,
,06/07/2015,36.95,Application 4,Repo 79,
,07/07/2015,174.45,Application 4,Repo 79,
,08/07/2015,91.04,Application 4,Repo 79,
,09/07/2015,42,Application 4,Repo 79,
,13/07/2015,38.59,Application 4,Repo 79,
,14/07/2015,52.7,Application 4,Repo 79,
,15/07/2015,57.34,Application 4,Repo 79,
,16/07/2015,12.13,Application 4,Repo 79,
,17/07/2015,52.98,Application 4,Repo 79,
,20/07/2015,94.52,Application 4,Repo 79,
,21/07/2015,20.56,Application 4,Repo 79,
,22/07/2015,3.67,Application 4,Repo 79,
,23/07/2015,5.12,Application 4,Repo 79,
,27/07/2015,47.59,Application 4,Repo 79,
,28/07/2015,77.05,Application 4,Repo 79,
,29/07/2015,27.63,Application 4,Repo 79,
,30/07/2015,8.64,Application 4,Repo 79,
,31/07/2015,31.89,Application 4,Repo 79,
,10/08/2015,38.1,Application 4,Repo 79,
,11/08/2015,75.06,Application 4,Repo 79,
,12/08/2015,54.64,Application 4,Repo 79,
,13/08/2015,40.21,Application 4,Repo 79,
,14/08/2015,40.06,Application 4,Repo 79,
,17/08/2015,69.25,Application 4,Repo 79,
,18/08/2015,138.54,Application 4,Repo 79,
,19/08/2015,59.73,Application 4,Repo 79,
,20/08/2015,183.74,Application 4,Repo 79,
,21/08/2015,58.09,Application 4,Repo 79,
,24/08/2015,29.87,Application 4,Repo 79,
,25/08/2015,99.35,Application 4,Repo 79,
,26/08/2015,150.67,Application 4,Repo 79,
,27/08/2015,38.8,Application 4,Repo 79,
,28/08/2015,3.85,Application 4,Repo 79,
,01/09/2015,261.28,Application 4,Repo 79,
,02/09/2015,38.42,Application 4,Repo 79,
,03/09/2015,4.21,Application 4,Repo 79,
,08/09/2015,2.68,Application 4,Repo 79,
,09/09/2015,0.06,Application 4,Repo 79,
,10/09/2015,4.14,Application 4,Repo 79,
,11/09/2015,16.87,Application 4,Repo 79,
,15/09/2015,3.25,Application 4,Repo 79,
,17/09/2015,25.54,Application 4,Repo 79,
,18/09/2015,0.05,Application 4,Repo 79,
,22/09/2015,15,Application 4,Repo 79,
,23/09/2015,15,Application 4,Repo 79,
,24/09/2015,0,Application 4,Repo 79,
,28/09/2015,9.58,Application 4,Repo 79,
,29/09/2015,90.15,Application 4,Repo 79,
,30/09/2015,0.01,Application 4,Repo 79,
,01/07/2015,"1,319.59",Application 20,Repo 80,
,02/07/2015,"1,282.95",Application 20,Repo 80,
,03/07/2015,"1,821.20",Application 20,Repo 80,
,06/07/2015,"2,704.36",Application 20,Repo 80,
,07/07/2015,"3,339.80",Application 20,Repo 80,
,08/07/2015,"2,073.14",Application 20,Repo 80,
,09/07/2015,"2,476.19",Application 20,Repo 80,
,10/07/2015,"1,939.33",Application 20,Repo 80,
,13/07/2015,"1,874.12",Application 20,Repo 80,
,14/07/2015,"3,959.73",Application 20,Repo 80,
,15/07/2015,"2,583.71",Application 20,Repo 80,
,16/07/2015,"2,353.40",Application 20,Repo 80,
,17/07/2015,459.04,Application 20,Repo 80,
,20/07/2015,491.62,Application 20,Repo 80,
,21/07/2015,"1,239.31",Application 20,Repo 80,
,22/07/2015,"1,112.93",Application 20,Repo 80,
,23/07/2015,707.05,Application 20,Repo 80,
,24/07/2015,524.69,Application 20,Repo 80,
,26/07/2015,11.42,Application 20,Repo 80,
,27/07/2015,946.6,Application 20,Repo 80,
,28/07/2015,948.98,Application 20,Repo 80,
,29/07/2015,"1,188.31",Application 20,Repo 80,
,30/07/2015,765.95,Application 20,Repo 80,
,31/07/2015,"1,209.63",Application 20,Repo 80,
,03/08/2015,906.52,Application 20,Repo 80,
,04/08/2015,"1,134.91",Application 20,Repo 80,
,05/08/2015,747.69,Application 20,Repo 80,
,06/08/2015,"1,077.27",Application 20,Repo 80,
,07/08/2015,680.41,Application 20,Repo 80,
,10/08/2015,683.45,Application 20,Repo 80,
,11/08/2015,"1,189.75",Application 20,Repo 80,
,12/08/2015,"2,186.48",Application 20,Repo 80,
,13/08/2015,"1,278.45",Application 20,Repo 80,
,14/08/2015,"1,812.73",Application 20,Repo 80,
,17/08/2015,"2,114.82",Application 20,Repo 80,
,18/08/2015,"1,552.69",Application 20,Repo 80,
,19/08/2015,879.08,Application 20,Repo 80,
,20/08/2015,740.88,Application 20,Repo 80,
,21/08/2015,643.84,Application 20,Repo 80,
,24/08/2015,"1,715.77",Application 20,Repo 80,
,25/08/2015,"2,953.54",Application 20,Repo 80,
,26/08/2015,968.72,Application 20,Repo 80,
,27/08/2015,"1,567.52",Application 20,Repo 80,
,28/08/2015,"1,812.47",Application 20,Repo 80,
,30/08/2015,41.76,Application 20,Repo 80,
,31/08/2015,764.32,Application 20,Repo 80,
,01/09/2015,"1,388.13",Application 20,Repo 80,
,02/09/2015,"2,492.62",Application 20,Repo 80,
,03/09/2015,"1,405.61",Application 20,Repo 80,
,04/09/2015,"1,315.97",Application 20,Repo 80,
,06/09/2015,103.83,Application 20,Repo 80,
,07/09/2015,"1,051.72",Application 20,Repo 80,
,08/09/2015,"1,948.70",Application 20,Repo 80,
,09/09/2015,"2,320.30",Application 20,Repo 80,
,10/09/2015,"1,013.90",Application 20,Repo 80,
,11/09/2015,"1,563.70",Application 20,Repo 80,
,14/09/2015,958.49,Application 20,Repo 80,
,15/09/2015,"1,215.71",Application 20,Repo 80,
,16/09/2015,"1,102.73",Application 20,Repo 80,
,17/09/2015,604.83,Application 20,Repo 80,
,18/09/2015,592.44,Application 20,Repo 80,
,21/09/2015,"1,155.43",Application 20,Repo 80,
,22/09/2015,920.01,Application 20,Repo 80,
,23/09/2015,"1,211.25",Application 20,Repo 80,
,24/09/2015,"1,042.82",Application 20,Repo 80,
,25/09/2015,733.89,Application 20,Repo 80,
,28/09/2015,936.41,Application 20,Repo 80,
,29/09/2015,"1,058.06",Application 20,Repo 80,
,30/09/2015,791.7,Application 20,Repo 80,
,24/07/2015,0,Application 21,Repo 81,
,29/07/2015,1.72,Application 21,Repo 81,
,11/09/2015,3.89,Application 21,Repo 82,
,14/09/2015,0,Application 21,Repo 82,
,23/09/2015,5.91,Application 21,Repo 82,
,06/07/2015,58.94,Application 3,Repo 83,
,02/07/2015,19.36,Application 22,Repo 84,
,08/07/2015,12.48,Application 22,Repo 84,
,13/07/2015,11.95,Application 22,Repo 84,
,17/07/2015,4.51,Application 22,Repo 84,
,22/07/2015,5.25,Application 22,Repo 84,
,23/07/2015,25.18,Application 22,Repo 84,
,29/07/2015,5.84,Application 22,Repo 84,
,30/07/2015,29.85,Application 22,Repo 84,
,07/08/2015,20.27,Application 22,Repo 84,
,10/08/2015,13.79,Application 22,Repo 84,
,11/08/2015,8.48,Application 22,Repo 84,
,14/08/2015,8.64,Application 22,Repo 84,
,18/08/2015,14.15,Application 22,Repo 84,
,19/08/2015,8.86,Application 22,Repo 84,
,25/08/2015,7.4,Application 22,Repo 84,
,11/09/2015,15.87,Application 22,Repo 84,
,16/09/2015,26.21,Application 22,Repo 84,
,21/09/2015,6.38,Application 22,Repo 84,
,24/09/2015,32.41,Application 22,Repo 84,
,30/09/2015,4.63,Application 22,Repo 84,
,08/07/2015,6.5,Application 123,Repo 85,
,15/09/2015,0,Application 3,Repo 86,
,01/07/2015,11.47,Application 3,Repo 87,
,02/07/2015,4.21,Application 3,Repo 87,
,03/07/2015,8.27,Application 3,Repo 87,
,09/07/2015,2.86,Application 3,Repo 87,
,10/07/2015,5.79,Application 3,Repo 87,
,13/07/2015,42.74,Application 3,Repo 87,
,15/07/2015,5.97,Application 3,Repo 87,
,16/07/2015,2.87,Application 3,Repo 87,
,17/07/2015,7.32,Application 3,Repo 87,
,21/07/2015,2.86,Application 3,Repo 87,
,22/07/2015,2.86,Application 3,Repo 87,
,27/07/2015,5.73,Application 3,Repo 87,
,28/07/2015,17.42,Application 3,Repo 87,
,10/08/2015,5.7,Application 3,Repo 87,
,11/08/2015,10.77,Application 3,Repo 87,
,17/08/2015,5.59,Application 3,Repo 87,
,18/08/2015,5.06,Application 3,Repo 87,
,25/08/2015,2.82,Application 3,Repo 87,
,26/08/2015,2.77,Application 3,Repo 87,
,28/08/2015,16.04,Application 3,Repo 87,
,09/09/2015,20.77,Application 3,Repo 87,
,10/09/2015,2.65,Application 3,Repo 87,
,15/09/2015,2.65,Application 3,Repo 87,
,16/09/2015,6.75,Application 3,Repo 87,
,21/09/2015,15.31,Application 3,Repo 87,
,02/07/2015,5.77,Application 3,Repo 88,
,07/07/2015,7.28,Application 3,Repo 88,
,09/07/2015,10.9,Application 3,Repo 88,
,15/07/2015,10.31,Application 3,Repo 88,
,16/07/2015,9.09,Application 3,Repo 88,
,17/07/2015,4.54,Application 3,Repo 88,
,20/07/2015,10.27,Application 3,Repo 88,
,21/07/2015,4.54,Application 3,Repo 88,
,22/07/2015,8.07,Application 3,Repo 88,
,24/07/2015,2.9,Application 3,Repo 88,
,27/07/2015,13.76,Application 3,Repo 88,
,28/07/2015,5.73,Application 3,Repo 88,
,29/07/2015,11.11,Application 3,Repo 88,
,04/08/2015,5.22,Application 3,Repo 88,
,21/08/2015,5.22,Application 3,Repo 88,
,28/08/2015,25.31,Application 3,Repo 88,
,31/08/2015,3.29,Application 3,Repo 88,
,07/09/2015,7.24,Application 3,Repo 88,
,11/09/2015,5.12,Application 3,Repo 88,
,15/09/2015,5.09,Application 3,Repo 88,
,18/09/2015,5.07,Application 3,Repo 88,
,28/09/2015,7.15,Application 3,Repo 88,
,02/07/2015,36.36,Application 3,Repo 89,
,03/07/2015,3.16,Application 3,Repo 89,
,08/07/2015,23.56,Application 3,Repo 89,
,10/07/2015,2.93,Application 3,Repo 89,
,13/07/2015,9.13,Application 3,Repo 89,
,14/07/2015,5.87,Application 3,Repo 89,
,20/07/2015,12.42,Application 3,Repo 89,
,21/07/2015,5.21,Application 3,Repo 89,
,22/07/2015,32.16,Application 3,Repo 89,
,27/07/2015,4.56,Application 3,Repo 89,
,28/07/2015,25.75,Application 3,Repo 89,
,29/07/2015,11.18,Application 3,Repo 89,
,03/08/2015,4.91,Application 3,Repo 89,
,04/08/2015,33.46,Application 3,Repo 89,
,13/08/2015,11.69,Application 3,Repo 89,
,14/08/2015,22.2,Application 3,Repo 89,
,20/08/2015,11.1,Application 3,Repo 89,
,25/08/2015,5.82,Application 3,Repo 89,
,26/08/2015,14.01,Application 3,Repo 89,
,31/08/2015,11.09,Application 3,Repo 89,
,21/09/2015,8.63,Application 3,Repo 89,
,22/09/2015,13.22,Application 3,Repo 89,
,23/09/2015,5.72,Application 3,Repo 89,
,28/09/2015,11.04,Application 3,Repo 89,
,29/09/2015,4.98,Application 3,Repo 89,
,30/09/2015,20.44,Application 3,Repo 89,
,02/09/2015,0.03,Application 3,Repo 90,
,03/09/2015,12.83,Application 3,Repo 90,
,27/08/2015,0,Application 23,Repo 91,
,01/09/2015,0.02,Application 23,Repo 91,
,06/09/2015,0,Application 23,Repo 91,
,13/09/2015,0,Application 23,Repo 91,
,16/09/2015,0,Application 23,Repo 91,
,30/09/2015,0,Application 23,Repo 91,
,03/08/2015,8.16,Application 23,Repo 92,
,26/07/2015,0,Application 23,Repo 93,
,31/07/2015,0,Application 23,Repo 93,
,03/08/2015,0.01,Application 23,Repo 93,
,03/09/2015,0,Application 23,Repo 93,
,04/09/2015,0,Application 23,Repo 93,
,07/09/2015,0,Application 23,Repo 93,
,08/09/2015,0,Application 23,Repo 93,
,13/09/2015,17.48,Application 23,Repo 93,
,14/09/2015,0,Application 23,Repo 93,
,15/09/2015,0,Application 23,Repo 93,
,16/09/2015,0,Application 23,Repo 93,
,18/09/2015,0,Application 23,Repo 93,
,29/09/2015,0,Application 23,Repo 93,
,03/08/2015,0,Application 23,Repo 94,
,05/08/2015,0,Application 23,Repo 94,
,03/09/2015,24.07,Application 24,Repo 95,
,07/09/2015,3.03,Application 24,Repo 95,
,09/09/2015,51.05,Application 24,Repo 95,
,15/09/2015,45.31,Application 24,Repo 95,
,17/09/2015,68.51,Application 24,Repo 95,
,28/09/2015,53.79,Application 24,Repo 95,
,30/09/2015,79.75,Application 24,Repo 95,
,10/09/2015,0.01,Application 24,Repo 96,
,01/07/2015,6.25,Application 25,Repo 97,
,09/07/2015,94.53,Application 25,Repo 97,
,16/09/2015,10.16,Application 166,Repo 98,
,16/09/2015,3.38,Null,Repo 99,
,16/09/2015,5.87,Application 12,Repo 100,
,06/07/2015,3.86,Null,Repo 101,
,07/07/2015,8.32,Null,Repo 101,
,07/09/2015,3.78,Null,Repo 102,
,16/09/2015,3.38,Null,Repo 102,
,07/08/2015,0,Application 182,Repo 103,
,13/08/2015,6.15,Application 26,Repo 104,
,14/08/2015,5.83,Application 26,Repo 104,
,17/08/2015,33.22,Application 26,Repo 104,
,19/08/2015,13.39,Application 26,Repo 104,
,20/08/2015,24.46,Application 26,Repo 104,
,23/08/2015,20.57,Application 26,Repo 104,
,26/08/2015,27.92,Application 26,Repo 104,
,27/08/2015,5.91,Application 26,Repo 104,
,28/08/2015,27.63,Application 26,Repo 104,
,01/09/2015,37.49,Application 26,Repo 104,
,02/09/2015,61.75,Application 26,Repo 104,
,04/09/2015,22.57,Application 26,Repo 104,
,05/09/2015,2.68,Application 26,Repo 104,
,08/09/2015,6.36,Application 26,Repo 104,
,09/09/2015,6.88,Application 26,Repo 104,
,10/09/2015,105.76,Application 26,Repo 104,
,11/09/2015,20.62,Application 26,Repo 104,
,12/09/2015,2.94,Application 26,Repo 104,
,14/09/2015,24.65,Application 26,Repo 104,
,15/09/2015,118.46,Application 26,Repo 104,
,16/09/2015,4.65,Application 26,Repo 104,
,23/09/2015,8.27,Application 26,Repo 104,
,30/09/2015,0.02,Application 26,Repo 104,
,13/07/2015,6.12,Application 5,Repo 105,
,14/07/2015,3.4,Application 5,Repo 105,
,15/07/2015,6.73,Application 5,Repo 105,
,16/07/2015,26.26,Application 5,Repo 105,
,17/07/2015,2.51,Application 5,Repo 105,
,20/07/2015,7.1,Application 5,Repo 105,
,08/08/2015,10.03,Application 4,Repo 106,
,31/08/2015,96.06,Application 4,Repo 106,
,04/09/2015,6.96,Application 4,Repo 106,
,11/09/2015,21.32,Application 4,Repo 106,
,10/09/2015,35.38,Application 28,Repo 107,
,11/09/2015,26.32,Application 28,Repo 107,
,15/09/2015,26.06,Application 28,Repo 107,
,16/09/2015,0.24,Application 28,Repo 107,
,17/09/2015,7.64,Application 28,Repo 107,
,22/09/2015,6.11,Application 28,Repo 107,
,23/09/2015,1.37,Application 28,Repo 107,
,28/09/2015,8.64,Application 28,Repo 107,
,30/09/2015,13.94,Application 28,Repo 107,
,24/09/2015,22.49,Application 28,Repo 108,
,01/07/2015,40.01,Application 28,Repo 109,
,02/07/2015,66.3,Application 28,Repo 109,
,03/07/2015,24.97,Application 28,Repo 109,
,07/07/2015,30.24,Application 28,Repo 109,
,08/07/2015,38.76,Application 28,Repo 109,
,09/07/2015,61.22,Application 28,Repo 109,
,10/07/2015,35.39,Application 28,Repo 109,
,21/07/2015,33.39,Application 28,Repo 109,
,22/07/2015,8.98,Application 28,Repo 109,
,07/08/2015,88.11,Application 28,Repo 109,
,15/09/2015,41.67,Application 28,Repo 110,
,17/09/2015,65.24,Application 28,Repo 110,
,27/07/2015,0.02,Application 28,Repo 111,
,07/08/2015,7.71,Application 28,Repo 111,
,10/09/2015,34.86,Application 28,Repo 111,
,11/09/2015,64.97,Application 28,Repo 111,
,15/09/2015,31.83,Application 28,Repo 111,
,16/09/2015,40.35,Application 28,Repo 111,
,17/09/2015,12.19,Application 28,Repo 111,
,22/09/2015,62.6,Application 28,Repo 111,
,23/09/2015,6.97,Application 28,Repo 111,
,24/09/2015,6.01,Application 28,Repo 111,
,28/09/2015,7.36,Application 28,Repo 111,
,30/09/2015,22.84,Application 28,Repo 111,
,17/08/2015,7.7,Application 28,Repo 112,
,24/09/2015,57.4,Application 28,Repo 112,
,28/09/2015,145.83,Application 28,Repo 112,
,29/09/2015,74.8,Application 28,Repo 112,
,30/09/2015,127.5,Application 28,Repo 112,
,24/07/2015,0,Application 6,Repo 113,
,27/07/2015,0,Application 6,Repo 113,
,16/07/2015,11.64,Application 6,Repo 114,
,18/09/2015,3.23,Application 29,Repo 115,
,29/09/2015,224.54,Application 29,Repo 115,
,30/09/2015,73.39,Application 29,Repo 115,
,01/07/2015,24.16,Application 29,Repo 116,
,07/07/2015,12.53,Application 29,Repo 116,
,26/08/2015,3.99,Application 29,Repo 117,
,10/09/2015,2.43,Application 29,Repo 117,
,02/07/2015,4.08,Application 29,Repo 118,
,06/07/2015,574.26,Application 30,Repo 119,
,07/07/2015,480.9,Application 30,Repo 119,
,08/07/2015,4.06,Application 30,Repo 119,
,10/07/2015,391.63,Application 30,Repo 119,
,13/07/2015,131.76,Application 30,Repo 119,
,14/07/2015,140.71,Application 30,Repo 119,
,15/07/2015,100.61,Application 30,Repo 119,
,20/07/2015,208.89,Application 30,Repo 119,
,21/07/2015,226.78,Application 30,Repo 119,
,22/07/2015,20.91,Application 30,Repo 119,
,24/07/2015,201.04,Application 30,Repo 119,
,27/07/2015,82.27,Application 30,Repo 119,
,28/07/2015,97.25,Application 30,Repo 119,
,29/07/2015,207.76,Application 30,Repo 119,
,31/07/2015,124.96,Application 30,Repo 119,
,03/08/2015,78.01,Application 30,Repo 119,
,05/08/2015,137,Application 30,Repo 119,
,06/08/2015,22.95,Application 30,Repo 119,
,07/08/2015,172.41,Application 30,Repo 119,
,10/08/2015,563,Application 30,Repo 119,
,11/08/2015,143.46,Application 30,Repo 119,
,12/08/2015,557.65,Application 30,Repo 119,
,13/08/2015,399.74,Application 30,Repo 119,
,14/08/2015,204.27,Application 30,Repo 119,
,28/09/2015,55.68,Application 30,Repo 119,
,29/09/2015,39.59,Application 30,Repo 119,
,30/09/2015,20.22,Application 30,Repo 119,
,01/07/2015,5.04,Application 30,Repo 120,
,02/07/2015,14.26,Application 30,Repo 120,
,03/07/2015,0.11,Application 30,Repo 120,
,06/07/2015,19.11,Application 30,Repo 120,
,07/07/2015,2.21,Application 30,Repo 120,
,08/07/2015,29.96,Application 30,Repo 120,
,09/07/2015,6.34,Application 30,Repo 120,
,10/07/2015,3.78,Application 30,Repo 120,
,13/07/2015,3.66,Application 30,Repo 120,
,14/07/2015,6.98,Application 30,Repo 120,
,15/07/2015,16.64,Application 30,Repo 120,
,16/07/2015,5,Application 30,Repo 120,
,17/07/2015,19.56,Application 30,Repo 120,
,20/07/2015,0.07,Application 30,Repo 120,
,21/07/2015,3.89,Application 30,Repo 120,
,27/07/2015,3.7,Application 30,Repo 120,
,28/07/2015,14.84,Application 30,Repo 120,
,29/07/2015,5.83,Application 30,Repo 120,
,30/07/2015,0.56,Application 30,Repo 120,
,31/07/2015,1.37,Application 30,Repo 120,
,03/08/2015,5.47,Application 30,Repo 120,
,04/08/2015,28.29,Application 30,Repo 120,
,05/08/2015,0.41,Application 30,Repo 120,
,06/08/2015,8.3,Application 30,Repo 120,
,07/08/2015,15.94,Application 30,Repo 120,
,10/08/2015,23.3,Application 30,Repo 120,
,11/08/2015,43.62,Application 30,Repo 120,
,12/08/2015,0.1,Application 30,Repo 120,
,13/08/2015,0.28,Application 30,Repo 120,
,14/08/2015,22.65,Application 30,Repo 120,
,16/08/2015,0.33,Application 30,Repo 120,
,17/08/2015,10.91,Application 30,Repo 120,
,18/08/2015,7.67,Application 30,Repo 120,
,19/08/2015,2.21,Application 30,Repo 120,
,20/08/2015,3.46,Application 30,Repo 120,
,21/08/2015,2.99,Application 30,Repo 120,
,24/08/2015,31.55,Application 30,Repo 120,
,25/08/2015,8.02,Application 30,Repo 120,
,26/08/2015,1.6,Application 30,Repo 120,
,27/08/2015,0.07,Application 30,Repo 120,
,28/08/2015,0,Application 30,Repo 120,
,31/08/2015,6.16,Application 30,Repo 120,
,01/09/2015,2.93,Application 30,Repo 120,
,02/09/2015,5.1,Application 30,Repo 120,
,03/09/2015,5.05,Application 30,Repo 120,
,04/09/2015,5.3,Application 30,Repo 120,
,07/09/2015,0.05,Application 30,Repo 120,
,08/09/2015,0,Application 30,Repo 120,
,09/09/2015,0,Application 30,Repo 120,
,10/09/2015,0.11,Application 30,Repo 120,
,11/09/2015,0.13,Application 30,Repo 120,
,14/09/2015,0.79,Application 30,Repo 120,
,15/09/2015,3.22,Application 30,Repo 120,
,16/09/2015,51.89,Application 30,Repo 120,
